1,2.44670
2,15.09639
3,9.21568
4,14.89771
5,19.73249
6,13.13440
7,9.28111
8,6.79169
9,4.49586
10,3.46859
11,2.55438
12,7.90097
13,4.85069
14,8.95231
15,8.00397
16,6.18398
17,4.91225
18,3.10026
19,4.12806
20,5.88675
21,4.86799
22,13.24368
23,6.83108
24,2.99610
25,8.79923
26,2.91570
27,3.54907
28,4.16294
29,4.32281
30,3.46484
31,3.86382
32,2.91570
33,2.81491
34,3.00049
35,2.33240
36,2.31576
37,6.23678
38,2.33566
39,4.90874
40,2.85557
41,3.44456
42,2.29592
43,2.29004
44,2.26060
45,2.29414
46,2.51623
47,2.34959
48,2.54005
49,2.41919
50,2.92487
51,3.25638
52,2.51750
53,2.53768
54,2.24977
55,2.38786
56,2.34004
57,2.50829
58,2.50139
59,2.36846
60,2.89734
61,2.39756
62,2.29950
63,2.44131
64,2.54125
65,2.29302
66,2.30310
67,2.29608
68,2.41962
69,2.46657
70,2.28968
71,2.31223
72,2.48043
73,2.30314
74,2.59814
75,2.69915
76,2.59443
77,2.27856
78,2.36003
79,2.34256
80,3.02572
81,3.03359
82,2.31375
83,2.50524
84,2.28561
85,2.77806
86,2.29438
87,2.27131
88,2.30571
89,2.28359
90,2.51946
91,2.30072
92,2.43784
93,2.32959
94,2.34429
95,2.29724
96,2.28067
97,2.36923
98,2.45892
99,2.33015
100,2.44154
101,2.57133
102,2.29168
103,2.31335
104,2.42352
105,2.35928
106,2.33384
107,2.34189
108,2.34763
109,2.58205
110,2.38960
111,2.40459
112,2.29726
113,2.40725
114,2.36119
115,2.27159
116,2.34425
117,2.27844
118,2.29013
119,2.46134
120,2.30617
121,2.28806
122,2.27767
123,2.29462
124,2.33197
125,2.29231
126,2.34985
127,3.05552
128,2.34552
129,2.52030
130,2.34013
131,2.31513
132,2.28698
133,2.28335
134,2.25812
135,2.28718
136,2.27014
137,2.50945
138,2.28758
139,2.34843
140,2.28881
141,2.29163
142,2.33620
143,2.27882
144,2.28523
145,2.33981
146,2.76045
147,2.29496
148,2.27469
149,2.32849
150,2.31561
151,2.29472
152,2.33067
153,2.30383
154,2.32809
155,2.30798
156,2.32521
157,2.34056
158,2.29924
159,2.28863
160,2.38158
161,2.26176
162,2.43513
163,2.25017
164,2.26708
165,2.34488
166,2.43822
167,2.29833
168,2.30216
169,2.47135
170,2.32285
171,2.31191
172,2.30343
173,2.29593
174,2.33600
175,2.27113
176,2.27480
177,2.28305
178,2.31069
179,2.37098
180,2.45310
181,2.28669
182,2.28508
183,2.27179
184,2.38362
185,2.25537
186,2.43713
187,2.27709
188,2.38829
189,2.33802
190,2.45401
191,2.34550
192,2.33458
193,2.25695
194,2.29277
195,2.32090
196,2.26831
197,2.29436
198,2.28888
199,2.29529
200,2.29478
201,2.32310
202,2.32034
203,2.32855
204,2.27229
205,2.31866
