1,2.39739
2,10.56497
3,15.11591
4,22.59937
5,12.42203
6,14.75129
7,6.06987
8,32.37339
9,11.99448
10,10.86129
11,9.14567
12,4.06414
13,3.77426
14,3.98048
15,2.73266
16,2.61344
17,7.62056
18,6.83857
19,2.68631
20,3.49385
21,3.93351
22,3.95590
23,4.42639
24,3.83177
25,2.32082
26,3.69483
27,3.12063
28,2.69285
29,2.80952
30,7.68732
31,3.75749
32,4.34606
33,2.29372
34,4.87225
35,2.26305
36,3.85169
37,3.48085
38,2.32265
39,2.72507
40,3.06555
41,2.64535
42,2.28417
43,2.34588
44,2.70938
45,3.04053
46,2.30774
47,3.17788
48,2.76424
49,2.82365
50,2.49456
51,2.31975
52,2.33141
53,2.36980
54,2.30071
55,2.28917
56,2.44036
57,2.29437
58,3.29956
59,2.30113
60,2.73430
61,2.37350
62,2.43896
63,2.33561
64,2.53704
65,2.29390
66,2.26826
67,2.78604
68,2.71857
69,2.61086
70,2.50335
71,2.40915
72,2.37191
73,2.58970
74,2.45135
75,2.29784
76,2.47192
77,2.45086
78,2.25353
79,2.56899
80,2.24927
81,2.66343
82,2.28076
83,2.40682
84,2.37251
85,2.51784
86,2.39852
87,2.32951
88,2.37917
89,2.36076
90,2.45448
91,2.26020
92,2.73948
93,2.25772
94,2.49477
95,2.28676
96,2.36504
97,2.39157
98,2.37752
99,2.24164
100,2.40064
101,2.40376
102,2.25312
103,2.27407
104,2.31819
105,2.37941
106,2.40292
107,2.24256
108,2.59586
109,2.19758
110,2.23613
111,4.40718
112,2.42800
113,2.19648
114,2.39884
115,2.80457
116,2.41344
117,2.73180
118,2.22980
119,2.32201
120,2.41597
121,2.31209
122,2.35741
123,2.21108
124,2.42541
125,2.24880
126,2.40788
127,2.20131
128,2.27821
129,2.39752
130,2.19018
131,3.58195
132,2.31621
133,2.17239
134,2.51643
135,2.71172
136,2.22416
137,2.34293
138,2.17184
139,2.25245
140,2.49827
141,2.36028
142,2.20796
143,2.18602
144,2.17792
145,2.22908
146,2.29717
147,2.14693
148,2.20964
149,2.38535
150,2.31836
151,2.54251
152,2.42437
153,2.39099
154,2.18104
155,2.20445
156,2.25879
157,2.17336
158,2.09878
159,2.05217
160,2.11401
161,2.17903
162,2.26533
163,3.67197
164,2.08688
165,2.63887
166,2.07899
167,2.09520
168,2.13474
169,2.01509
170,2.20045
171,2.00763
172,2.17595
173,2.16656
174,2.08889
175,2.31563
176,2.18386
177,2.06703
178,2.33028
179,2.14829
180,2.46510
181,2.09326
182,2.47320
183,2.04687
184,2.33304
185,2.16051
186,2.09005
187,2.23141
188,2.37089
189,2.10591
190,2.18984
191,2.18617
192,2.18256
193,2.08452
194,2.04569
195,2.14841
196,2.14557
197,2.09432
198,2.16991
199,2.11062
200,2.03375
201,2.98341
202,2.22634
203,2.07563
204,2.46442
205,2.08973
206,2.09344
207,2.19263
208,2.10925
209,2.34361
210,2.14387
211,2.12573
212,2.25089
213,2.19027
214,2.11715
215,2.12285
216,2.13350
217,2.11352
218,2.14139
219,2.17631
220,2.13882
221,2.14114
222,2.10364
223,2.17715
224,2.08327
225,2.07717
226,2.17206
227,2.15341
228,2.16572
229,2.27562
230,2.08700
231,2.16692
232,2.25929
233,2.15787
234,2.08652
235,2.09738
236,2.09836
237,2.02050
238,2.14043
239,2.12481
240,2.14063
241,2.12105
242,2.16899
243,2.16587
244,2.07382
245,2.14947
246,2.13103
247,2.03858
248,2.20016
249,2.05828
250,2.01246
251,1.99914
252,2.05789
253,2.14906
254,2.02734
255,2.18355
256,2.02801
257,2.00670
258,2.16096
259,1.98746
260,1.98181
261,1.94516
262,2.14603
263,2.15727
264,2.08758
265,2.10708
266,2.08528
267,2.05251
268,2.21924
269,2.09325
270,2.07859
271,2.08067
272,2.01036
273,2.00022
274,2.11228
275,2.06295
276,2.17107
277,2.11240
278,2.30066
279,2.00587
280,2.09653
281,2.06664
282,2.21440
283,2.11861
284,2.11938
285,2.05960
286,2.11171
287,2.03830
288,2.13863
289,2.07810
290,2.35111
291,1.96630
292,2.06171
293,1.94720
294,2.02191
295,2.05422
296,1.97659
297,2.02622
298,2.05435
299,2.11898
300,2.07880
301,2.14032
302,2.24151
303,2.04921
304,2.06899
305,2.00917
306,2.11456
307,2.03970
308,1.95168
309,1.95381
310,2.04030
311,2.05537
312,2.04430
313,1.99669
314,2.04693
315,2.14769
316,2.03018
317,2.11630
318,2.04602
319,1.95712
320,2.07399
321,2.06374
322,1.98929
323,2.12669
324,1.95340
325,1.94217
326,2.09725
327,2.17235
328,1.94455
329,2.27970
330,2.01241
331,2.03204
332,2.03737
333,2.02874
334,2.00911
335,2.01840
336,2.01554
337,1.97987
338,2.23087
339,1.97902
340,2.02544
341,1.98240
342,2.15116
343,2.01963
