1,2.32124
2,3.46543
3,3.77650
4,4.62139
5,5.72254
6,6.69478
7,5.69245
8,5.34628
9,6.64380
10,3.43879
11,3.30094
12,3.16756
13,3.48625
14,3.25980
15,2.82005
16,4.14635
17,2.94531
18,3.35761
19,2.54965
20,2.33876
21,2.83118
22,2.37700
23,2.42008
24,2.85679
25,3.07779
26,2.23925
27,2.98947
28,2.62123
29,2.33132
30,2.37275
31,2.99037
32,2.97686
33,3.52909
34,2.26427
35,2.34185
36,2.26096
37,2.85331
38,2.19527
39,2.36625
40,2.19111
41,2.03482
42,2.10538
43,2.02509
44,2.17898
45,2.03504
46,2.28075
47,2.21565
48,2.06725
49,2.18285
50,2.05856
51,2.07045
52,2.17773
53,2.20754
54,2.08395
55,2.01069
56,2.11343
57,2.05279
58,1.97751
59,2.10174
60,1.98959
61,2.20393
62,2.07192
63,2.14527
64,2.14000
65,2.17565
66,1.99404
67,2.08040
68,2.05772
69,2.09506
70,2.11868
71,1.96229
72,2.15028
73,2.14168
74,2.26960
75,2.18372
76,2.25592
77,2.23918
78,1.94466
79,1.99505
80,2.07705
81,2.01936
82,2.14037
83,1.99645
84,2.14514
85,2.03339
86,2.05994
87,1.86632
88,2.09464
89,2.09892
90,1.89028
91,2.00880
92,2.10987
93,1.88350
94,2.18430
95,1.98939
96,1.93547
97,2.00842
98,2.01242
99,1.92255
100,2.00589
101,1.95840
102,1.96107
103,1.92436
104,1.84667
105,1.93754
106,1.97195
107,2.01987
108,2.00689
109,1.97009
110,1.93240
111,1.96696
112,2.08008
113,2.02378
114,2.01480
115,2.01678
116,1.94699
117,1.86006
118,1.91878
119,1.87131
120,1.91571
121,2.06134
122,2.03131
123,1.82512
124,1.97904
125,1.83660
126,1.87986
127,1.95746
128,1.89379
129,1.89446
130,1.92454
131,1.97949
132,1.90512
133,1.89268
134,1.83992
135,1.90618
136,1.92392
137,1.93427
138,1.89213
139,1.99423
140,1.83449
141,1.82666
142,1.84129
143,2.01356
144,1.88446
145,2.01369
146,1.75026
147,1.99676
148,2.01000
149,1.89434
150,1.84153
151,1.89062
152,1.83982
153,1.87818
154,1.85585
155,1.91632
156,1.87811
157,1.86728
158,1.83724
159,1.99830
160,2.04747
161,1.90083
162,1.95795
163,1.88533
164,1.85527
165,1.87386
166,1.91183
167,1.85146
168,1.92948
169,1.91935
170,1.82344
171,1.86390
172,1.92609
173,1.73585
174,1.82384
175,1.84855
176,1.83655
177,1.90975
178,1.91022
179,1.76442
180,1.88705
181,1.78943
182,1.73904
183,1.83841
184,1.77882
185,1.97432
186,1.98011
187,2.02576
188,1.87741
189,1.83435
190,1.96210
191,1.81939
192,1.80328
193,1.91583
194,1.81752
195,1.73866
196,1.72646
197,1.81836
198,1.97014
199,1.89938
200,1.80184
201,1.87590
202,1.83749
203,1.82484
204,1.88799
205,1.70078
206,1.75088
207,1.74833
208,1.89634
209,1.78725
210,1.72522
211,1.75937
212,1.74060
213,1.75385
214,1.88500
215,1.84367
216,1.82486
217,1.81646
218,1.71606
219,1.84246
220,1.77306
221,1.76971
222,1.80116
223,1.70269
224,1.79920
225,1.68444
226,1.84885
227,1.77424
228,1.76862
229,1.86206
230,1.70732
231,1.79164
232,1.72755
233,1.87595
234,1.92443
235,1.77896
236,1.94791
237,1.80539
238,1.82628
239,1.85330
240,1.70360
241,1.90699
242,1.78133
243,1.82542
244,1.71531
245,1.80291
246,1.93790
247,1.81165
248,1.85241
249,1.68225
250,1.76015
251,1.77181
252,1.72393
253,1.84381
254,1.78668
255,1.66096
256,1.65955
257,1.78574
258,1.67598
259,1.55770
260,1.73633
261,1.79858
262,1.77615
263,1.66497
264,1.65857
265,1.93477
266,1.78384
267,1.81064
268,1.76548
269,1.73677
270,1.79906
271,1.63817
272,1.65197
273,1.56810
